"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
d1a_section27,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 141.516px;"" border=""1""> <tbody> <tr> <td style=""background-color: #ecf0f1; height: 42px; width: 4%;"" colspan=""1"">27.</td> <td style=""background-color: #ecf0f1; height: 42px; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">Cognitive impairment due to alcohol use or abuse</span></td> <td style=""background-color: #ecf0f1; height: 42px; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_alcdem:icons}</span></td> <td style=""background-color: #ecf0f1; height: 42px; width: 6%;"" colspan=""1"">{loc_d1a_27a}</td> <td style=""background-color: #ecf0f1; height: 42px; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{alcdemif:icons}</span></td> </tr> <tr> <td style=""background-color: #c2e0f4; height: 42px; width: 4%;"" colspan=""1"">28.</td> <td style=""background-color: #c2e0f4; height: 42px; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">Cognitive impairment due to substance use or abuse</span></td> <td style=""background-color: #c2e0f4; height: 42px; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_impsub:icons}</span></td> <td style=""background-color: #c2e0f4; height: 42px; width: 6%;"" colspan=""1"">{loc_d1a_28a}</td> <td style=""background-color: #c2e0f4; height: 42px; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{impsubif:icons}</span></td> </tr> <tr> <td style=""background-color: #ecf0f1; height: 42px; width: 4%;"" colspan=""1"">29.</td> <td style=""background-color: #ecf0f1; height: 42px; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">Cognitive impairment due to medications</span></td> <td style=""background-color: #ecf0f1; height: 42px; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_meds:icons}</span></td> <td style=""background-color: #ecf0f1; height: 42px; width: 6%;"" colspan=""1"">{loc_d1a_29a}</td> <td style=""background-color: #ecf0f1; height: 42px; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{medsif:icons}</span></td> </tr> <tr> <td style=""background-color: #c2e0f4; height: 42px; width: 4%;"" colspan=""1"">30.</td> <td style=""background-color: #c2e0f4; height: 42px; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">Cognitive impairment not otherwise specified (NOS)</span></td> <td style=""background-color: #c2e0f4; height: 42px; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_cogoth:icons}</span></td> <td style=""background-color: #c2e0f4; height: 42px; width: 6%;"" colspan=""1"">{loc_d1a_30a}</td> <td style=""background-color: #c2e0f4; height: 42px; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{cogothif:icons}</span></td> </tr> </tbody> </table></div>",,,,,,,[predomsyn]<>'',,,,,,
loc_alcdem,d1a_clinical_syndrome,,checkbox,"27. Cognitive impairment due to alcohol use or abuse","1, Present",,,,,,,,,,,,
alcdem,d1a_clinical_syndrome,,text,"27. Cognitive impairment due to alcohol use or abuse",,,,,,,,,,,,," @CALCTEXT(if([loc_alcdem(1)]='1', '1', '')) @HIDDEN"
loc_d1a_27a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>27a.</p></div>",,,,,,,"[loc_alcdem(1)] = 1",,,,,,
alcdemif,d1a_clinical_syndrome,,radio,"27a. Cognitive impairment due to alcohol abuse (primary/contributing/non-contributing)


","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_alcdem(1)] = 1",y,,,,,
loc_impsub,d1a_clinical_syndrome,,checkbox,"28. Cognitive impairment due to substance use or abuse","1, Present",,,,,,,,,,,,
impsub,d1a_clinical_syndrome,,text,"28. Cognitive impairment due to substance use or abuse",,,,,,,,,,,,," @CALCTEXT(if([loc_impsub(1)]='1', '1', '')) @HIDDEN"
loc_d1a_28a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>28a.</p></div>",,,,,,,"[loc_impsub(1)] = 1",,,,,,
impsubif,d1a_clinical_syndrome,,radio,"28a. Cognitive impairment due to substance use or abuse (primary/contributing/non-contributing)



","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_impsub(1)] = 1",y,,,,,
loc_meds,d1a_clinical_syndrome,,checkbox,"29. Cognitive impairment due to medications","1, Present",,,,,,,,,,,,
meds,d1a_clinical_syndrome,,text,"29. Cognitive impairment due to medications",,,,,,,,,,,,," @CALCTEXT(if([loc_meds(1)]='1', '1', '')) @HIDDEN"
loc_d1a_29a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>29a.</p></div>",,,,,,,"[loc_meds(1)] = 1",,,,,,
medsif,d1a_clinical_syndrome,,radio,"29a. Cognitive impairment due to medications (primary/contributing/non-contributing)



","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_meds(1)] = 1",y,,,,,
loc_cogoth,d1a_clinical_syndrome,,checkbox,"30. Cognitive impairment not otherwise specified (NOS)","1, Present",,,,,,,,,,,,
cogoth,d1a_clinical_syndrome,,text,"30. Cognitive impairment not otherwise specified (NOS)",,,,,,,,,,,,," @CALCTEXT(if([loc_cogoth(1)]='1', '1', '')) @HIDDEN"
loc_d1a_30a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>30a.</p></div>",,,,,,,"[loc_cogoth(1)] = 1",,,,,,
cogothif,d1a_clinical_syndrome,,radio,"30a. Cognitive impairment NOS (primary/contributing/non-contributing)




","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_cogoth(1)] = 1",y,,,,,
d1a_section28,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 10px;"" border=""1""> <tbody> <tr style=""height: 10px;""> <td style=""background-color: #c2e0f4; height: 10px; width: 6%; text-align: right;"" colspan=""3"">30b.</td> <td style=""background-color: #c2e0f4; height: 10px; width: 14%; text-align: right;"" colspan=""9"">Specify:</td> <td style=""background-color: #c2e0f4; height: 10px; width: 80%; text-align: left;"" colspan=""8""><span style=""font-weight: normal;"">{cogothx:icons}</span></td> </tr> </tbody> </table></div>",,,,,,,"[loc_cogoth(1)] = 1",,,,,,
cogothx,d1a_clinical_syndrome,,text,"30b. Cognitive impairment NOS (specify)

",,,,,,,"[loc_cogoth(1)] = 1",,,,,," @PLACEHOLDER=""Specify"""
d1a_section29,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 35.507px;"" border=""1""> <tbody> <tr style=""height: 35.507px;""> <td style=""background-color: #ecf0f1; height: 35.507px; width: 4%;"" colspan=""1"">31.</td> <td style=""background-color: #ecf0f1; height: 35.507px; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">Cognitive impairment not otherwise specified (NOS)</span></td> <td style=""background-color: #ecf0f1; height: 35.507px; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_cogoth2:icons}</span></td> <td style=""background-color: #ecf0f1; height: 35.507px; width: 6%;"" colspan=""1"">{loc_d1a_31a}</td> <td style=""background-color: #ecf0f1; height: 35.507px; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{cogoth2f:icons}</span></td> </tr> </tbody> </table></div>",,,,,,,[predomsyn]<>'',,,,,,
loc_cogoth2,d1a_clinical_syndrome,,checkbox,"31. Cognitive impairment not otherwise specified (NOS)","1, Present",,,,,,,,,,,,
cogoth2,d1a_clinical_syndrome,,text,"31. Cognitive impairment not otherwise specified (NOS)",,,,,,,,,,,,," @CALCTEXT(if([loc_cogoth2(1)]='1', '1', '')) @HIDDEN"
loc_d1a_31a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>31a.</p></div>",,,,,,,"[loc_cogoth2(1)] = 1",,,,,,
cogoth2f,d1a_clinical_syndrome,,radio,"31a. Cognitive impairment NOS (primary/contributing/non-contributing)




","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_cogoth2(1)] = 1",y,,,,,
d1a_section30,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 10px;"" border=""1""> <tbody> <tr style=""height: 10px;""> <td style=""background-color: #ecf0f1; height: 10px; width: 6%; text-align: right;"" colspan=""3"">31b.</td> <td style=""background-color: #ecf0f1; height: 10px; width: 14%; text-align: right;"" colspan=""9"">Specify:</td> <td style=""background-color: #ecf0f1; height: 10px; width: 80%; text-align: left;"" colspan=""8""><span style=""font-weight: normal;"">{cogoth2x:icons}</span></td> </tr> </tbody> </table></div>",,,,,,,"[loc_cogoth2(1)] = 1",,,,,,
cogoth2x,d1a_clinical_syndrome,,text,"31b. Cognitive impairment NOS (specify)

",,,,,,,"[loc_cogoth2(1)] = 1",,,,,," @PLACEHOLDER=""Specify"""
d1a_section31,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 10px;"" border=""1""> <tbody> <tr style=""height: 10px;""> <td style=""background-color: #c2e0f4; height: 10px; width: 4%;"" colspan=""1"">32.</td> <td style=""background-color: #c2e0f4; height: 10px; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">Cognitive impairment not otherwise specified (NOS)</span></td> <td style=""background-color: #c2e0f4; height: 10px; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_cogoth3:icons}</span></td> <td style=""background-color: #c2e0f4; height: 10px; width: 6%;"" colspan=""1"">{loc_d1a_32a}</td> <td style=""background-color: #c2e0f4; height: 10px; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{cogoth3f:icons}</span></td> </tr> </tbody> </table></div>",,,,,,,[predomsyn]<>'',,,,,,
loc_cogoth3,d1a_clinical_syndrome,,checkbox,"32. Cognitive impairment not otherwise specified (NOS)","1, Present",,,,,,,,,,,,
cogoth3,d1a_clinical_syndrome,,text,"32. Cognitive impairment not otherwise specified (NOS)",,,,,,,,,,,,," @CALCTEXT(if([loc_cogoth3(1)]='1', '1', '')) @HIDDEN"
loc_d1a_32a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>32a.</p></div>",,,,,,,"[loc_cogoth3(1)] = 1",,,,,,
cogoth3f,d1a_clinical_syndrome,,radio,"32a. Cognitive impairment NOS (primary/contributing/non-contributing)




","1, Primary | 2, Contributing | 3, Non-contributing",,,,,,"[loc_cogoth3(1)] = 1",y,,,,,
d1a_section32,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 11.507px;"" border=""1""> <tbody> <tr style=""height: 11.507px;""> <td style=""background-color: #c2e0f4; height: 11.507px; width: 6%; text-align: right;"" colspan=""3"">32b.</td> <td style=""background-color: #c2e0f4; height: 11.507px; width: 14%; text-align: right;"" colspan=""9"">Specify:</td> <td style=""background-color: #c2e0f4; height: 11.507px; width: 80%; text-align: left;"" colspan=""8""><span style=""font-weight: normal;"">{cogoth3x:icons}</span></td> </tr> </tbody> </table></div>",,,,,,,"[loc_cogoth3(1)] =1",,,,,,
cogoth3x,d1a_clinical_syndrome,,text,"32b. Cognitive impairment NOS (specify)

",,,,,,,"[loc_cogoth3(1)] = 1",,,,,," @PLACEHOLDER=""Specify"""
