error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
F2-FCV-m-190,190,Error,F2,FCV,C19BST1FDY,Missingness,C19BST1FDY conditionally present,"If C19BST1FLU= 1, then C19BST1FDY cannot be blank","Q9d3b. C19BST1FLU (Which of the following symptoms did you experience after your first booster vaccination: Flu-like feelings) = 1, then Q9c3b1. C19BST1FDY (Number of days flu-like feelings lasted) cannot be blank",If C19BST1FDY = 1  and C19BST1FDY =  blank,n/a,n/a,,,
F2-FCV-m-191,191,Error,F2,FCV,C19BST1FDY,Missingness,C19BST1FDY conditionally blank,"If C19BST1FLU = blank, then C19BST1FDY should be blank","If Q9d3b. C19BST1FLU (Which of the following symptoms did you experience after your first booster vaccination: Flu-like feelings (fever, chills, tiredness, or “malaise”)) = blank, then Q9d3b1. C19BST1FDY (Number of days flu-like feelings lasted) should be blank",If C19BST1FLU = blank and C19BST1FDY not = blank,n/a,,,,
F2-FCV-c-192,192,Error,F2,FCV,C19BST1MDY,Conformity,C19BST1MDY conforms,"C19BST1MDY must be an integer between 1-776, 777, 999","Q9d3c1. C19BST1MDY (Number of days new problems with memory, thinking, or concentration lasted:) must be an integer between1-776, 777, 999",IF  C19BST1MDY<1 or (C19BST1MDY>776 and C19BST1MDY ne 777 and C19BST1MDY ne 999),n/a,n/a,,,
F2-FCV-m-193,193,Error,F2,FCV,C19BST1MDY,Missingness,C19BST1MDY conditionally present,"If C19BST1MEM= 1, then C19BST1MDY cannot be blank","Q9d3c. C19BST1MEM (Which of the following symptoms did you experience after your first booster vaccine: New problems with memory, thinking, or concentration) = 1, then Q9d3c1. C19BST1MDY (Number of days new problems with memory, thinking, or concentration lasted:) cannot be blank",If C19BST1MEM = 1  and C19BST1MDY=  blank,n/a,n/a,,,
F2-FCV-m-194,194,Error,F2,FCV,C19BST1MDY,Missingness,C19BST1MDY conditionally blank,"If C19BST1MEM = blank, then C19BST1MDY should be blank","If Q9d3c. C19BST1MEM (Which of the following symptoms did you experience after your first booster vaccination: New problems with memory, thinking, or concentration) = blank, then Q9d3c1. C19BST1MDY (Number of days new problems with memory, thinking, or concentration lasted:) should be blank",If C19BST1MEM = blank and C19BST1MDY not = blank,n/a,,,,
F2-FCV-m-195,195,Error,F2,FCV,"C19BST1ARM
C19BST1FLU
C19BST1MEM
C19BST1DEC
C19BST1UNK",Missingness,"C19BST1ARM
C19BST1FLU
C19BST1MEM
C19BST1DEC
C19BST1UNK conditionally present","If C19SBST1 = 1, then at least one of  C19BST1ARM
C19BST1FLU
C19BST1MEM
C19BST1DEC
C19BST1UNK must be present","If Q9d2. C19SBST1(Did you experience any symptoms within 5 days of your first COVID-19 booster vaccination?) =1, then at least one of Q9d3a-9d3e must be present",If C19SBST1= 1 and Q9d3a-9d3e  = blank,n/a,n/a,,,
F2-FCV-m-196,196,Error,F2,FCV,"C19BST1ARM
C19BST1FLU
C19BST1MEM
C19BST1DEC
C19BST1UNK",Missingness,"C19BST1ARM
C19BST1FLU
C19BST1MEM
C19BST1DEC
C19BST1UNK conditionally blank","If C19SBST1 = 0, 8, or 9, then C19BST1ARM
C19BST1FLU
C19BST1MEM
C19BST1DEC
C19BST1UNK should all be blank","If Q9d2. C19SBST1 (Did you experience any symptoms within 5 days of your first COVID-19 booster vaccination?) = 0, 8, or 9, then Q9d3a-9d3e. (Which of the following symptoms did you experience after your first booster vaccination: New problems with memory, thinking, or concentration) should all be blank","If C19SBST1 in (0, 8, 9) and 9d3a-9d3e not = blank",n/a,,,,
F2-FCV-m-197,197,Error,F2,FCV,C19BSTRMO,Missingness,C19BSTRMO conditionally present,"If C19NVAC_F = 4 or 7, then C19BSTRMO must be blank","Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 4 or7, then Q9e1. C19BSTRMO (When was your most recent COVID-19 vaccination/booster: month?) cannot be blank","If C19NVAC_F in (4, 7) and C19BSTRMO=  blank",n/a,n/a,,,
F2-FCV-m-198,198,Error,F2,FCV,C19BSTRMO,Missingness,C19BSTRMO conditionally blank,"If C19NVAC_F = 1-3, 5, 8, or 9, then C19BSTRMO should be blank","If Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 1-3, 5, 8, or 9, then Q9e1. C19BSTRMO (When was your most recent COVID-19 vaccination/booster: month) should be blank","If C19NVAC_F in (1, 2, 3, 5, 8, 9) and C19BSTRMO not = blank",n/a,,,,
F2-FCV-c-199,199,Error,F2,FCV,C19BSTRMO,Conformity,C19BSTRMO conforms,"C19BSTRMO must be an integer between 1-12, 88, 99","Q9e1. C19BSTRMO (When was your most recent COVID-19 vaccination/booster: month?) must be an integer between 1-12, 88, 99",IF  C19BSTRMO<1 or (C19BSTRMO>12 and C19BSTRMO ne 88 and C19BSTRMO ne 99 ),n/a,n/a,,,
F2-FCV-m-200,200,Error,F2,FCV,C19BSTRYR,Missingness,C19BSTRYR conditionally present,"If C19NVAC_F = 4 or 7, then C19BSTRYR cannot be blank","Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 4 or 7, then Q9e2. C19BSTRYR (When was your most recent COVID-19 vaccination/booster: year?) cannot be blank","If C19NVAC_F = in (4, 7) and C19BSTRYR =  blank",n/a,n/a,,,
F2-FCV-m-201,201,Error,F2,FCV,C19BSTRYR,Missingness,C19BSTRYR conditionally blank,"If C19NVAC_F = 1-3, 5, 8, or 9, then C19BSTRYR should be blank","If Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 1-3, 5, 8, or 9, then Q9e2. C19BSTRYR (When was your most recent COVID-19 vaccination/booster: year) should be blank","If C19NVAC_F in (1, 2, 3, 5, 8, 9) and C19BSTRYR not = blank",n/a,,,,
F2-FCV-c-202,202,Error,F2,FCV,C19BSTRYR,Conformity,C19BSTRYR conforms,"C19BSTRYR must be between 2020 to current year, 8888, 9999","Q9e2. C19BSTRYR (When was your most recent COVID-19 vaccination/booster: year?) must be an integer between 2020 to current year, 8888, 9999",IF  C19BSTRYR<2020 or (C19BSTRYR> current year and C19BSTRYR ne 8888 and C19BSTRYR ne 9999),n/a,n/a,,,
F2-FCV-m-203,203,Error,F2,FCV,C19WORRY,Missingness,C19WORRY must be present,C19WORRY cannot be blank,"Q10. C19WORRY (On a scale of 1-5, how worried are you that you will get COVID-19 (or, if previously infected, worried that you will get it again)?) cannot be blank",IF C19WORRY =blank,n/a,n/a,,,
F2-FCV-c-204,204,Error,F2,FCV,C19WORRY,Conformity,C19WORRY conforms,"C19WORRY must be an integer between 1-5, 8","Q10. C19WORRY (On a scale of 1-5, how worried are you that you will get COVID-19 (or, if previously infected, worried that you will get it again)?) must be an integer between 1-5, 8",IF  C19WORRY<1 or (C19WORRY>5 and C19WORRY ne 8),n/a,n/a,,,
F2-FCV-m-205,205,Error,F2,FCV,C19DIS_F,Missingness,C19DIS_F  must be present,C19DIS_F cannot be blank,"Q11. C19DIS_F (On a scale of 1-5, since [last f2_form_date], how disruptive has the COVID-19 pandemic been to your everyday life?) cannot be blank",IF C19DIS_F =blank,n/a,n/a,,,
F2-FCV-c-206,206,Error,F2,FCV,C19DIS_F,Conformity,C19DIS_F conforms,"C19DIS_F must be an integer between 1-5, 8","Q10. C19DIS_F (On a scale of 1-5, since [last f2_form_date], how disruptive has the COVID-19 pandemic been to your everyday life?) must be an integer between 1-5, 8",IF  C19DIS_F<1 or (C19DIS_F>5 and C19DIS_F ne 8),n/a,n/a,,,
F2-FCV-m-207,207,Error,F2,FCV,C19COPEST,Missingness,C19COPEST must be present,C19COPEST cannot be blank,Q12. C19COPEST(On a scale of 1-6 (with 1 being “I can shake off stress” and 6 being “Stress eats away at me”) how would you rate your ability to handle stress?) cannot be blank,IF C19COPEST=blank,n/a,n/a,,,
F2-FCV-c-208,208,Error,F2,FCV,C19COPEST,Conformity,C19COPEST conforms,"C19COPEST must be an integer between 1-6, 8","Q12. C19COPEST(On a scale of 1-6 (with 1 being “I can shake off stress” and 6 being “Stress eats away at me”) how would you rate your ability to handle stress?) must be an integer between 1-6, 8",IF  C19COPEST<1 or (C19COPEST>6 and C19COPEST ne 8),n/a,n/a,,,
F2-FCV-m-209,209,Error,F2,FCV,C19AMST,Missingness,C19AMST must be present,C19AMST cannot be blank,"Q13. C19AMST(In the past year, on a scale of 1-6 with 1 being “no stress” and 6 being “extreme stress” how would you rate the amount of stress in your life (at home and at work)?) cannot be blank",IF C19AMST=blank,n/a,n/a,,,
F2-FCV-c-210,210,Error,F2,FCV,C19AMST,Conformity,C19AMST conforms,"C19AMST must be an integer between 1-6, 8","Q13. C19AMST(In the past year, on a scale of 1-6 with 1 being “no stress” and 6 being “extreme stress” how would you rate the amount of stress in your life (at home and at work)?) must be an integer between 1-6, 8",IF  C19AMST<1 or (C19AMST>6 and C19AMST ne 8),n/a,n/a,,,
F2-FCV-m-211,211,Error,F2,FCV,C19PRE_F,Missingness,C19PRE_F must be present,C19PRE_F cannot be blank,"Q14. C19PRE_F(On a scale of 1-5, since [last f2_form_date], how much has COVID-19 changed your willingness to participate in clinical research if it requires in-person visits to the research clinic?) cannot be blank",IF C19PRE_F =blank,n/a,n/a,,,
F2-FCV-c-212,212,Error,F2,FCV,C19PRE_F,Conformity,C19PRE_F conforms,"C19PRE_F must be an integer between 1-5, 8","Q14. C19PRE_F(On a scale of 1-5, since [last f2_form_date], how much has COVID-19 changed your willingness to participate in clinical research if it requires in-person visits to the research clinic?) must be an integer between 1-5, 8",IF  C19PRE_F<1 or (C19PRE_F>5 and C19PRE_F ne 8),n/a,n/a,,,
