"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
apa,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,"<div class=""rich-text-field-label""><p>Apathy/indifference <span style=""font-weight: normal;"">-- Does the patient seem less interested in his/her usual activities or in the activities and plans of others?</span></p></div>","1, Yes|0, No|9, Unknown",,,,,,,,,8a.,,,
apasev,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,Severity,"1, Mild|2, Moderate|3, Severe|9, Unknown",,,,,,"[apa] = '1'",,,8b.,,,
disn,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,"<div class=""rich-text-field-label""><p>Disinhibition <span style=""font-weight: normal;"">-- Does the patient seem to act impulsively, for example, talking to strangers as if he/she knows them, or saying things that may hurt people's feelings?</span></p></div>","1, Yes|0, No|9, Unknown",,,,,,,,,9a.,,,
disnsev,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,Severity,"1, Mild|2, Moderate|3, Severe|9, Unknown",,,,,,"[disn] = '1'",,,9b.,,,
irr,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,"<div class=""rich-text-field-label""><p>Irritability/lability <span style=""font-weight: normal;"">-- Is the patient impatient and cranky? Does he/she have difficulty coping with delays or waiting for planned activities?</span> </p></div>","1, Yes|0, No|9, Unknown",,,,,,,,,10a.,,,
irrsev,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,Severity,"1, Mild|2, Moderate|3, Severe|9, Unknown",,,,,,"[irr] = '1'",,,10b.,,,
mot,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,"<div class=""rich-text-field-label""><p>Motor disturbance <span style=""font-weight: normal;"">-- Does the patient engage in repetitive activities such as pacing around the house, handling buttons, wrapping string, or doing other things repeatedly?</span></p></div>","1, Yes|0, No|9, Unknown",,,,,,,,,11a.,,,
motsev,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,Severity,"1, Mild|2, Moderate|3, Severe|9, Unknown",,,,,,"[mot] = '1'",,,11b.,,,
nite,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,"<div class=""rich-text-field-label""><p>Nighttime behaviors <span style=""font-weight: normal;"">-- Does the patient awaken you during the night, rise too early in the morning, or take excessive naps during the day?</span></p></div>","1, Yes|0, No|9, Unknown",,,,,,,,,12a.,,,
nitsev,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,Severity,"1, Mild|2, Moderate|3, Severe|9, Unknown",,,,,,"[nite] = '1'",,,12b.,,,
app,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,"<div class=""rich-text-field-label""><p>Appetite/eating <span style=""font-weight: normal;"">-- Has the patient lost or gained weight, or had a change in the type of food he/she likes?</span></p></div>","1, Yes|0, No|9, Unknown",,,,,,,,,13a.,,,
appsev,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,Severity,"1, Mild|2, Moderate|3, Severe|9, Unknown",,,,,,"[app] = '1'",,,13b.,,,
ivp_b6_instructions,b6_behavioral_assessment_geriatric_depression_scal,,descriptive,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;""><em>INSTRUCTIONS: This form is to be completed by the clinician or other trained health professional, based on subject response. For additional clarification and examples, see <a href=""https://files.alz.washington.edu/documentation/uds3-ivp-b6.pdf"" target=""_blank"" rel=""noopener"">UDS Coding Guidebook for Initial Visit Packet, Form B6</a>. Check only <u>one</u> answer per question.</em></span></p></div>",,,,,,,,,,,,,
nogds,b6_behavioral_assessment_geriatric_depression_scal,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; background-color: #97a9ca;"" border=""0""> <tbody> <tr> <td style=""width: 18.24611032531825%; text-align: center;"">{nogds1}</td> <td style=""width: 78.5007072135785%;""> <p>Check this box and enter ""88"" below for the Total GDS Score <strong>if and only if</strong> the subject:</p> <ol> <li>does not attempt the GDS,<br />OR</li> <li>answers fewer than 12 questions.</li> </ol> </td> </tr> </tbody> </table></div>",,,,,,,,,,,,,
nogds1,b6_behavioral_assessment_geriatric_depression_scal,,checkbox,"<div class=""rich-text-field-label""></div>","1,",,,,,,,,RH,,,,
ivp_b6_script,b6_behavioral_assessment_geriatric_depression_scal,,descriptive,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;""><strong>Instruct the subject</strong>: ""In the next part of this interview, I will ask you questions about your feelings. Some of the questions I will ask you may not apply, and some may make you feel uncomfortable. For each question, please answer ""yes"" or ""no"", depending on how you have been feeling <strong>in the past week, including today.""</strong></span></p></div>",,,,,,,,,,,,,
satis,b6_behavioral_assessment_geriatric_depression_scal,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Are you basically satisfied with your life?</span></p></div>","0, Yes | 1, No | 9, Did not answer",,,,,,,y,,1,,,
dropact,b6_behavioral_assessment_geriatric_depression_scal,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Have you dropped many of your activities and interests?</span></p></div>","1, Yes | 0, No | 9, Did not answer",,,,,,,y,,2,,,
empty,b6_behavioral_assessment_geriatric_depression_scal,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Do you feel that your life is empty?</span></p></div>","1, Yes | 0, No | 9, Did not answer",,,,,,,y,,3,,,
bored,b6_behavioral_assessment_geriatric_depression_scal,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Do you often get bored?</span></p></div>","1, Yes | 0, No | 9, Did not answer",,,,,,,y,,4,,,
spirits,b6_behavioral_assessment_geriatric_depression_scal,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Are you in good spirits most of the time?</span></p></div>","0, Yes | 1, No | 9, Did not answer",,,,,,,y,,5,,,
afraid,b6_behavioral_assessment_geriatric_depression_scal,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Are you afraid that something bad is going to happen to you?</span></p></div>","1, Yes | 0, No | 9, Did not answer",,,,,,,y,,6,,,
happy,b6_behavioral_assessment_geriatric_depression_scal,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Do you feel happy most of the time?</span></p></div>","0, Yes | 1, No | 9, Did not  answer",,,,,,,y,,7,,,
helpless,b6_behavioral_assessment_geriatric_depression_scal,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Do you often feel helpless?</span></p></div>","1, Yes | 0, No | 9, Did not answer",,,,,,,y,,8,,,
stayhome,b6_behavioral_assessment_geriatric_depression_scal,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Do you prefer to stay at home, rather than going out and doing new things?</span></p></div>","1, Yes | 0, No | 9, Did not answer",,,,,,,y,,9,,,
memprob,b6_behavioral_assessment_geriatric_depression_scal,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Do you feel you have more problems with memory than most?</span></p></div>","1, Yes | 0, No | 9, Did not answer",,,,,,,y,,10,,,
wondrful,b6_behavioral_assessment_geriatric_depression_scal,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Do you think it is wonderful to be alive now?</span></p></div>","0, Yes | 1, No | 9, Did not answer",,,,,,,y,,11,,,
wrthless,b6_behavioral_assessment_geriatric_depression_scal,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Do you feel pretty worthless the way you are now?</span></p></div>","1, Yes | 0, No | 9, Did not answer",,,,,,,y,,12,,,
energy,b6_behavioral_assessment_geriatric_depression_scal,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Do you feel full of energy?</span></p></div>","0, Yes | 1, No | 9, Did not answer",,,,,,,y,,13,,,
hopeless,b6_behavioral_assessment_geriatric_depression_scal,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Do you feel that your situation is hopeless?</span></p></div>","1, Yes | 0, No | 9, Did not answer",,,,,,,y,,14,,,
better,b6_behavioral_assessment_geriatric_depression_scal,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Do you think that most people are better off than you are?</span></p></div>","1, Yes | 0, No | 9, Did not answer",,,,,,,y,,15,,,
naccgds,b6_behavioral_assessment_geriatric_depression_scal,,calc,"<b>Sum all checked answers for a Total GDS Score</b>","sum((if([satis]='9','0',[satis])),(if([dropact]='9','0',[dropact])),(if([empty]='9','0',[empty])),(if([bored]='9','0',[bored])),(if([spirits]='9','0',[spirits])),(if([afraid]='9','0',[afraid])),(if([happy]='9','0',[happy])),(if([helpless]='9','0',[helpless])),(if([stayhome]='9','0',[stayhome])),(if([memprob]='9','0',[memprob])),(if([wondrful]='9','0',[wondrful])),(if([wrthless]='9','0',[wrthless])),(if([energy]='9','0',[energy])),(if([hopeless]='9','0',[hopeless])),(if([better]='9','0',[better])))","max score = 15",,,,,[nogds1(1)]='',,,16,,,
naccgds_notcomp,b6_behavioral_assessment_geriatric_depression_scal,,text,"<div class=""rich-text-field-label""><p>Did not complete GDS</p></div>",,"did not complete=88",,,,,[nogds1(1)]='1',,,16,,,
ivp_b7_instructions,b7_functional_assessment_scale_fas,,descriptive,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;""><em>INSTRUCTIONS: This form is to be completed by the clinician or other trained health professional, based on information provided by the co-participant. For further information, see <a href=""https://files.alz.washington.edu/documentation/uds3-ivp-b7.pdf"" target=""_blank"" rel=""noopener"">UDS Coding Guidebook for Initial Visit Packet, form B7</a>. </em></span></p> <p><span style=""font-weight: normal;""><em>Indicate the level of performance for each activity by checking the <u>one</u> appropriate response.</em></span></p></div>",,,,,,,,,,,,,
b8_2a_2,b7_functional_assessment_scale_fas,,descriptive,"<div class=""rich-text-field-label""><p> </p> <table style=""border-collapse: collapse; width: 101.01156069364163%; height: 53px; background-color: #c2e0f4; border-color: #3598db; border-style: solid;"" border=""1""> <tbody> <tr style=""height: 18px;""> <td style=""width: 100%; height: 18px; text-align: left;""><span style=""font-weight: normal;""><em>In the past four weeks, did the subject have difficulty or need help with:</em></span></td> </tr> </tbody> </table> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <div class=""page"" title=""Page 2""> <div class=""section""> <div class=""layoutArea""> <div class=""column""> <p> </p> </div> </div> </div> </div> </div> </div> </div></div>",,,,,,,[normexam]='1',,,,,,
b7_1,b7_functional_assessment_scale_fas,,radio,"Writing checks, paying bills, or balancing a checkbook","8, Not applicable (e.g., never did) | 0, Normal | 1, Has difficulty, but does by self | 2, Requires assistance | 3, Dependent | 9, Unknown",,,,,,,,,1.,b7_fas,,
b7_2,b7_functional_assessment_scale_fas,,radio,"Assembling tax records, business affairs, or other papers","8, Not applicable (e.g., never did) | 0, Normal | 1, Has difficulty, but does by self | 2, Requires assistance | 3, Dependent | 9, Unknown",,,,,,,,,2.,b7_fas,,
b7_3,b7_functional_assessment_scale_fas,,radio,"Shopping alone for clothes, household necessities, or groceries","8, Not applicable (e.g., never did) | 0, Normal | 1, Has difficulty, but does by self | 2, Requires assistance | 3, Dependent | 9, Unknown",,,,,,,,,3.,b7_fas,,
b7_4,b7_functional_assessment_scale_fas,,radio,"Playing a game of skill such as bridge or chess, working on a hobby","8, Not applicable (e.g., never did) | 0, Normal | 1, Has difficulty, but does by self | 2, Requires assistance | 3, Dependent | 9, Unknown",,,,,,,,,4.,b7_fas,,
b7_5,b7_functional_assessment_scale_fas,,radio,"Heating water, making a cup of coffee, turning off the stove","8, Not applicable (e.g., never did) | 0, Normal | 1, Has difficulty, but does by self | 2, Requires assistance | 3, Dependent | 9, Unknown",,,,,,,,,5.,b7_fas,,
b7_6,b7_functional_assessment_scale_fas,,radio,"Preparing a balanced meal","8, Not applicable (e.g., never did) | 0, Normal | 1, Has difficulty, but does by self | 2, Requires assistance | 3, Dependent | 9, Unknown",,,,,,,,,6.,b7_fas,,
b7_7,b7_functional_assessment_scale_fas,,radio,"Keeping track of current events","8, Not applicable (e.g., never did) | 0, Normal | 1, Has difficulty, but does by self | 2, Requires assistance | 3, Dependent | 9, Unknown",,,,,,,,,7.,b7_fas,,
b7_8,b7_functional_assessment_scale_fas,,radio,"Paying attention to and understanding a TV program, book, or magazine","8, Not applicable (e.g., never did) | 0, Normal | 1, Has difficulty, but does by self | 2, Requires assistance | 3, Dependent | 9, Unknown",,,,,,,,,8.,b7_fas,,
b7_9,b7_functional_assessment_scale_fas,,radio,"Remembering appointments, family occasions, holidays, medications","8, Not applicable (e.g., never did) | 0, Normal | 1, Has difficulty, but does by self | 2, Requires assistance | 3, Dependent | 9, Unknown",,,,,,,,,9.,b7_fas,,
